landscape,noun,landscapes/landscape
landscape,verb,landscaped,,landscaping,landscapes
landscaper,noun,landscapers
landslide,noun,landslides
landslide,verb,landslid/landslided,landslid,landsliding,landslides
lane,noun,lanes
language,noun,languages/language
language,verb,languaged,,languaging,languages
languid,adj,,
languidly,adv,,
languish,verb,languished,,languishing,languishes
languor,noun,languors/languor
languorous,adj,,
languorously,adv,,
lank,adj,,
lanky,adj,lankier,lankiest
lanolin,noun,lanolin
lantern,noun,lanterns
lanyard,noun,lanyards
lap,noun,laps
lap,verb,lapped,,lapping,laps
lap-top,noun,lap-tops
lapel,noun,lapels
lapidary,noun,lapidaries
lapse,noun,lapses
lapse,verb,lapsed,,lapsing,lapses
laptop,noun,laptops
lapwing,noun,lapwings
larcenous,adj,,
larceny,noun,larcenies/larceny
larch,noun,larches/larch
lard,noun,lard/lards
lard,verb,larded,,larding,lards
larder,noun,larders
large,adj,larger,largest
largely,adv,,
largeness,noun,largeness
largess,noun,largess
largesse,noun,largesse
largo,adj,,
largo,adv,,
largo,noun,largos
lariat,noun,lariats
lariat,verb,lariated,,lariating,lariats
lark,noun,larks
lark,verb,larked,,larking,larks
larkspur,noun,larkspurs
larva,noun,larvae/larvas
larval,adj,,
laryngitis,noun,laryngitides/laryngitis
larynx,noun,larynxes/larynges
lasagna,noun,lasagna
lasagne,noun,lasagne
lascivious,adj,,
lasciviously,adv,,
lasciviousness,noun,lasciviousness
laser,noun,lasers
laser,verb,lasered,,lasering,lasers
lash,noun,lashes
lash,verb,lashed,,lashing,lashes
lashing,noun,lashings/lashing
lass,noun,lasses
lassitude,noun,lassitude
lasso,noun,lassoes/lassos/lassooes
lasso,verb,lassoed/lassooed,lassoed/lassooed,lassoing/lassooing,lassoes/lassooes
lassoo,noun,lassoes/lassooes/lassoos
lassoo,verb,lassoed/lassooed,lassoed/lassooed,lassoing/lassooing,lassoes/lassooes
last,adj,,
last,adv,,
last,noun,lasts
last,verb,lasted,,lasting,lasts
lasting,adj,,
lastingly,adv,,
lastly,adv,,
latch,noun,latches
latch,verb,latched,,latching,latches
late,adj,later,latest
late,adv,,
latecomer,noun,latecomers
lately,adv,,
latency,noun,latencies/latency
lateness,noun,lateness
latent,adj,,
later,adv,,
lateral,adj,,
lateral,noun,laterals
laterally,adv,,
latex,noun,latex/latexes/latices
lath,noun,laths/lath
lathe,noun,lathes
lathe,verb,lathed,,lathing,lathes
lather,noun,lather
lather,verb,lathered,,lathering,lathers
latitude,noun,latitudes/latitude
latitudinal,adj,,
latrine,noun,latrines
latte,noun,lattes
latter,adj,,
latter,noun,latter
latterly,adv,,
lattice,noun,lattices
lattice,verb,latticed,,latticing,lattices
lattice-work,noun,lattice-works
latticed,adj,,
latticework,noun,latticeworks
laud,verb,lauded,,lauding,lauds
laudable,adj,,
laudanum,noun,laudanum
laudatory,adj,,
laugh,noun,laughs
laugh,verb,laughed,,laughing,laughs
laughable,adj,,
laughingly,adv,,
laughter,noun,laughters/laughter
launch,noun,launches
launch,verb,launched,,launching,launches
launcher,noun,launchers
launder,verb,laundered,,laundering,launders
launderer,noun,launderers
laundering,noun,laundering/launderings
laundress,noun,laundresses
laundry,noun,laundries/laundry
laundryman,noun,laundrymen
laureate,adj,,
laureate,noun,laureates
laurel,noun,laurels/laurel
lava,noun,lava/lavas
lavatory,noun,lavatories
lavender,adj,,
lavender,noun,lavenders/lavender
lavish,adj,,
lavish,verb,lavished,,lavishing,lavishes
lavishly,adv,,
lavishness,noun,lavishness
law,noun,laws/law
law-maker,noun,law-makers
law-suit,noun,law-suit/law-suits
lawbreaker,noun,lawbreakers
lawful,adj,,
lawfully,adv,,
lawfulness,noun,lawfulness
lawless,adj,,
lawlessness,noun,lawlessness
lawmaker,noun,lawmakers
lawn,noun,lawns/lawn
lawrencium,noun,lawrencium
lawsuit,noun,lawsuits/lawsuit
lawyer,noun,lawyers
lax,adj,laxer,laxest
lax,verb,laxed,,laxing,laxes
laxative,adj,,
laxative,noun,laxatives
laxity,noun,laxities/laxity
laxly,adv,,
laxness,noun,laxness
lay,adj,,
lay,noun,lays/lay
lay,verb,laid,laid,laying,lays
lay-off,noun,lay-offs
lay-out,noun,lay-outs
layer,noun,layers
layer,verb,layered,,layering,layers
layette,noun,layettes
layman,noun,laymen
layoff,noun,layoffs
layout,noun,layouts
layover,noun,layovers
layperson,noun,laypeople/laypersons
laywoman,noun,laywomen
laziness,noun,laziness
lazy,adj,lazier,laziest
lea,noun,leas
leach,verb,leached,,leaching,leaches
lead,noun,leads/lead
lead,verb,led,led,leading,leads
leaded,adj,,
leaden,adj,,
leader,noun,leaders
leadership,noun,leaderships/leadership
leaf,noun,leaves/leafs/leaf
leaf,verb,leafed,,leafing,leafs
leafless,adj,,
leaflet,noun,leaflets
leaflet,verb,leafleted/leafletted,,leafleting/leafletting,leaflets
leafy,adj,leafier,leafiest
league,noun,leagues
league,verb,leagued,,leaguing,leagues
leak,noun,leaks
leak,verb,leaked,,leaking,leaks
leakage,noun,leakages/leakage
leaky,adj,leakier,leakiest
lean,adj,leaner,leanest
lean,noun,leans/lean
lean,verb,leaned/leant,leant,leaning,leans
leanings,noun,leanings
leanness,noun,leanness
leap,noun,leaps
leap,verb,leaped/leapt,leapt,leaping,leaps
leap-frog,noun,leap-frog
leap-frog,verb,leap-frogged,,leap-frogging,leap-frogs
leapfrog,noun,leapfrog
leapfrog,verb,leapfrogged,,leapfrogging,leapfrogs
learn,verb,learned/learnt,learnt,learning,learns
learner,noun,learners
learning,noun,learnings/learning
lease,noun,leases
lease,verb,leased,,leasing,leases
leash,noun,leashes
leash,verb,leashed,,leashing,leashes
leastwise,adv,,
leather,noun,leather
leather,verb,leathered,,leathering,leathers
leathery,adj,,
leave,noun,leaves/leave
leave,verb,left,left,leaving,leaves
leaved,adj,,
leaven,noun,leaven
leaven,verb,leavened,,leavening,leavens
leavening,noun,leavening
lecher,noun,lechers
lecherous,adj,,
lechery,noun,lecheries/lechery
lecithin,noun,lecithin/lecithins
lectern,noun,lecterns
lecture,noun,lecture
lecture,verb,lectured,,lecturing,lectures
lecturer,noun,lecturers
ledge,noun,ledges
ledge,verb,ledged,,ledging,ledges
ledger,noun,ledgers
lee,adj,,
lee,noun,lees/lee
leech,noun,leeches
leech,verb,leeched,,leeching,leeches
leechee,noun,leechee/leechees
leek,noun,leeks
leer,noun,leers
leer,verb,leered,,leering,leers
leeward,adj,,
leeward,noun,leeward
leeway,noun,leeway/leeways
left,adj,,
left,adv,,
left,noun,lefts/left
left-over,adj,,
left-over,noun,left-overs
leftist,adj,,
leftist,noun,leftists
leftmost,adj,,
leftover,adj,,
leftover,noun,leftovers
leftwards,adj,,
leftwards,adv,,
lefty,noun,lefties
leg,noun,legs/leg
legacy,noun,legacies
legal,adj,,
legalese,noun,legalese
legalisation,noun,legalisation/legalisations
legalise,verb,legalised,,legalising,legalises
legalism,noun,legalisms/legalism
legalistic,adj,,
legality,noun,legalities/legality
legalization,noun,legalizations/legalization
legalize,verb,legalized,,legalizing,legalizes
legally,adv,,
legate,noun,legates
legate,verb,legated,,legating,legates
legatee,noun,legatees
legation,noun,legations/legation
legato,adj,,
legato,adv,,
legend,noun,legends/legend
legendary,adj,,
legerdemain,noun,legerdemain
legged,adj,,
legging,noun,leggings
leghorn,noun,leghorns
legibility,noun,legibilities/legibility
legible,adj,,
legibly,adv,,
legion,noun,legions
legionnaire,noun,legionnaires
legislate,verb,legislated,,legislating,legislates
legislation,noun,legislations/legislation
legislative,adj,,
legislator,noun,legislators
legislature,noun,legislatures
legitimacy,noun,legitimacy
legitimate,adj,,
legitimate,verb,legitimated,,legitimating,legitimates
legitimately,adv,,
legitimise,verb,legitimised,,legitimising,legitimises
legitimize,verb,legitimized,,legitimizing,legitimizes
legless,adj,,
legume,noun,legumes
leguminous,adj,,
leisure,noun,leisures/leisure
leisurely,adj,,
lemma,noun,lemmata
lemming,noun,lemmings
lemon,noun,lemons/lemon
lemonade,noun,lemonade
lemur,noun,lemurs
lend,verb,lent,lent,lending,lends
lender,noun,lenders
length,noun,lengths/length
length-wise,adj,,
length-wise,adv,,
lengthen,verb,lengthened,,lengthening,lengthens
lengthening,noun,lengthening/lengthenings
lengthily,adv,,
lengthways,adj,,
lengthways,adv,,
lengthwise,adj,,
lengthwise,adv,,
lengthy,adj,lengthier,lengthiest
leniency,noun,leniency
lenient,adj,,
leniently,adv,,
leninism,noun,leninism
leninist,adj,,
leninist,noun,leninists
lens,noun,lenses
lens,verb,lensed,,lensing,lenses
lense,noun,lenses
lentil,noun,lentils
leonine,adj,,
leopard,noun,leopards/leopard
leotard,noun,leotards
leper,noun,lepers
leprechaun,noun,leprechauns
leprosy,noun,leprosies/leprosy
leprous,adj,,
lesbian,adj,,
lesbian,noun,lesbians
lesbianism,noun,lesbianism
lesion,noun,lesions
lesion,verb,lesioned,,lesioning,lesions
less,adj,less,least
less,adv,less,least
lessee,noun,lessees
lessen,verb,lessened,,lessening,lessens
lesser,adj,,
lesser,adv,,
lesson,noun,lessons
lessor,noun,lessors
let,verb,let,let,letting,lets
let-down,noun,let-down
let-up,noun,let-up
letdown,noun,letdown
lethal,adj,,
lethal,noun,lethals
lethally,adv,,
lethargic,adj,,
lethargy,noun,lethargies/lethargy
letter,noun,letters
letter,verb,lettered,,lettering,letters
letter-head,noun,letter-head
letterhead,noun,letterhead
letters,noun,letters
lettuce,noun,lettuces/lettuce
letup,noun,letup
leukaemia,noun,leukaemia/leukaemias
leukemia,noun,leukemia/leukemias
levee,noun,levees
level,adj,,
level,adv,,
level,noun,levels/level
level,verb,leveled/levelled,,leveling/levelling,levels
level-headedness,noun,level-headedness
leveler,noun,levelers
levelheadedness,noun,levelheadedness
levelness,noun,levelness
lever,noun,levers
lever,verb,levered,,levering,levers
leverage,noun,leverage
leverage,verb,leveraged,,leveraging,leverages
leveraged,adj,,
leviathan,adj,,
leviathan,noun,leviathans
levitate,verb,levitated,,levitating,levitates
levitation,noun,levitation
levity,noun,levities/levity
levy,noun,levies
levy,verb,levied,,levying,levies
lewd,adj,lewder,lewdest
lewdness,noun,lewdness
lexical,adj,,
lexicographer,noun,lexicographers
lexicography,noun,lexicography
lexicon,noun,lexicons/lexica
ley,noun,leys
liability,noun,liabilities/liability
liable,adj,,
liaise,verb,liaised,,liaising,liaises
liaison,noun,liaisons/liaison
liar,noun,liars
libation,noun,libations
libel,noun,libels/libel
libel,verb,libelled/libeled,,libelling/libeling,libels
libellous,adj,,
libelous,adj,,
liberal,adj,,
liberal,noun,liberals
liberalisation,noun,liberalisation/liberalisations
liberalise,verb,liberalised,,liberalising,liberalises
liberalism,noun,liberalism
liberality,noun,liberalities/liberality
liberalization,noun,liberalizations/liberalization
liberalize,verb,liberalized,,liberalizing,liberalizes
liberally,adv,,
liberate,verb,liberated,,liberating,liberates
liberated,adj,,
liberation,noun,liberations/liberation
liberator,noun,liberators
libertarian,adj,,
libertarian,noun,libertarians
libertine,adj,,
libertine,noun,libertines
liberty,noun,liberties/liberty
libidinous,adj,,
libido,noun,libidos/libidines/libido
librarian,noun,librarians
library,noun,libraries
librettist,noun,librettists
libretto,noun,libretti/librettos
licence,noun,licences/licence
licence,verb,licenced,,licencing,licences
licenced,adj,,
license,noun,licenses/license
license,verb,licensed,,licensing,licenses
licensed,adj,,
licensee,noun,licensees
licentiate,noun,licentiates
licentious,adj,,
licentiousness,noun,licentiousness
lichen,noun,lichens/lichen
licit,adj,,
lick,noun,licks
lick,verb,licked,,licking,licks
licking,noun,lickings/licking
licorice,noun,licorice/licorices
lid,noun,lids
lid,verb,lidded,,lidding,lids
lie,noun,lies
lie,verb,lay/lied,lain,lying,lies
liege,noun,lieges
lien,noun,liens
lieu,noun,lieu
lieutenancy,noun,lieutenancy
lieutenant,noun,lieutenants
life,noun,lives/life
life-blood,noun,life-blood
life-like,adj,,
life-line,noun,life-lines
life-long,adj,,
life-saver,noun,life-savers
life-saving,adj,,
life-saving,noun,life-saving
life-span,noun,life-spans
life-style,noun,life-styles
life-time,noun,life-times
lifeblood,noun,lifeblood
lifeboat,noun,lifeboats
lifeguard,noun,lifeguards
lifeless,adj,,
lifelike,adj,,
lifeline,noun,lifelines
lifelong,adj,,
lifer,noun,lifers
lifesaver,noun,lifesavers
lifesaving,adj,,
lifesaving,noun,lifesaving
lifespan,noun,lifespans
lifestyle,noun,lifestyles
lifetime,noun,lifetimes
lift,noun,lifts/lift
lift,verb,lifted,,lifting,lifts
lift-off,noun,lift-off/lift-offs
liftoff,noun,liftoffs/liftoff
ligament,noun,ligaments
ligature,noun,ligatures/ligature
ligature,verb,ligatured,,ligaturing,ligatures
light,adj,lighter,lightest
light,adv,lighter,lightest
light,noun,lights/light
light,verb,lit/lighted,lit,lighting,lights
light-headed,adj,,
light-hearted,adj,,
light-heartedness,noun,light-heartedness
light-weight,adj,,
light-weight,noun,light-weights
lighten,verb,lightened,,lightening,lightens
lighter,noun,lighters
lightheaded,adj,,
lighthearted,adj,,
lightheartedness,noun,lightheartedness
lighthouse,noun,lighthouses
lighting,noun,lightings/lighting
lightly,adv,,
lightness,noun,lightnesses/lightness
lightning,noun,lightnings/lightning
lightning,verb,lightninged,lightninged,lightning,lightnings
lightweight,adj,,
lightweight,noun,lightweights
lignite,noun,lignite/lignites
likable,adj,,
likableness,noun,likableness
like,adj,,
like,verb,liked,,liking,likes
like-wise,adv,,
likeable,adj,,
likeableness,noun,likeableness
likelihood,noun,likelihoods/likelihood
likely,adj,likelier,likeliest
likely,adv,,
liken,verb,likened,,likening,likens
likeness,noun,likenesses/likeness
liker,noun,likers
likewise,adv,,
lilac,adj,,
lilac,noun,lilacs/lilac
lilliputian,adj,lilliputianer,lilliputianest
lilliputian,noun,lilliputians/lilliputian
lilt,noun,lilts/lilt
lilt,verb,lilted,,lilting,lilts
lily,noun,lilies
limb,noun,limbs
limb,verb,limbed,,limbing,limbs
limber,adj,,
limber,verb,limbered,,limbering,limbers
limbless,adj,,
lime,noun,limes/lime
lime,verb,limed,,liming,limes
lime-stone,noun,lime-stone/lime-stones
limelight,noun,limelight
limerick,noun,limericks
limestone,noun,limestones/limestone
limit,noun,limits
limit,verb,limited,,limiting,limits
limitation,noun,limitations/limitation
limited,adj,,
limiting,adj,,
limitless,adj,,
limn,verb,limned,,limning,limns
limousine,noun,limousines
limp,adj,limper,limpest
limp,noun,limps
limp,verb,limped,,limping,limps
limpet,noun,limpets
limpid,adj,,
limpidity,noun,limpidity
limply,adv,,
limpness,noun,limpness
limy,adj,limier,limiest
linch-pin,noun,linch-pins
linchpin,noun,linchpins
linden,noun,lindens
line,noun,lines/line
line,verb,lined,,lining,lines
line-up,noun,line-ups
lineage,noun,lineages/lineage
lineal,adj,,
lineally,adv,,
lineament,noun,lineaments
linear,adj,,
linearly,adv,,
linebacker,noun,linebackers
lineman,noun,linemen
linen,noun,linens/linen
liner,noun,liners/liner
linesman,noun,linesmen
lineup,noun,lineups
linger,verb,lingered,,lingering,lingers
lingerie,noun,lingerie
lingering,adj,,
lingual,adj,,
linguist,noun,linguists
linguistic,adj,,
linguistics,noun,linguistics
liniment,noun,liniments/liniment
lining,noun,linings/lining
link,noun,links
link,verb,linked,,linking,links
linkage,noun,linkages/linkage
linker,noun,linkers
linnet,noun,linnets
linoleum,noun,linoleum
linseed,noun,linseed/linseeds
lint,noun,lint
lint,verb,linted,,linting,lints
lintel,noun,lintels
lion,noun,lions
lioness,noun,lionesses
lionize,verb,lionized,,lionizing,lionizes
lip,noun,lips/lip
lip,verb,lipped,,lipping,lips
lip-read,verb,lip-read/lipread,lip-read/lipread,lip-reading/lipreading,lip-reads/lipreads
lip-reading,noun,lip-reading/lip-readings
lipid,noun,lipids
lipide,noun,lipides
liposuction,noun,liposuction/liposuctions
liposuction,verb,liposuctioned,,liposuctioning,liposuctions
lipread,verb,lip-read/lipread,lip-read/lipread,lip-reading/lipreading,lip-reads/lipreads
lipreading,noun,lipreading/lipreadings
lipstick,noun,lipsticks/lipstick
liquefaction,noun,liquefaction
liquefy,verb,liquefied,,liquefying,liquefies
liqueur,noun,liqueurs/liqueur
liquid,adj,,
liquid,noun,liquids/liquid
liquidate,verb,liquidated,,liquidating,liquidates
liquidation,noun,liquidation
liquidator,noun,liquidators
liquidise,verb,liquidised,,liquidising,liquidises
liquidity,noun,liquidity
liquidize,verb,liquidized,,liquidizing,liquidizes
liquify,verb,liquified,,liquifying,liquifies
liquor,noun,liquors/liquor/liquores
liquorice,noun,liquorice/liquorices
lira,noun,lire/liras/lira
lisle,noun,lisle
lisp,noun,lisps
lisp,verb,lisped,,lisping,lisps
lissom,adj,,
lissome,adj,,
list,noun,lists
list,verb,listed,,listing,lists
listen,verb,listened,,listening,listens
listener,noun,listeners
listing,noun,listings/listing
listless,adj,,
listlessness,noun,listlessness
litany,noun,litanies
litchi,noun,litchi/litchis
lite,adj,,
lite,noun,lites
liter,noun,liters
literacy,noun,literacies/literacy
literal,adj,,
literal,noun,literals
literally,adv,,
literary,adj,,
literate,adj,,
literate,noun,literates
literati,noun,literati
literature,noun,literatures/literature
lithe,adj,,
lithium,noun,lithium
lithograph,noun,lithographs
lithograph,verb,lithographed,,lithographing,lithographs
lithographer,noun,lithographers
lithographic,adj,,
lithography,noun,lithography
lithosphere,noun,lithospheres
litigant,adj,,
litigant,noun,litigants
litigate,verb,litigated,,litigating,litigates
litigation,noun,litigations/litigation
litigious,adj,,
litigiousness,noun,litigiousness
litmus,noun,litmus
litre,noun,litres
litter,noun,litters/litter
litter,verb,littered,,littering,litters
little,adj,littler,littlest
little,adv,,
little,noun,little
littleness,noun,littleness
littoral,adj,,
littoral,noun,littorals
liturgical,adj,,
liturgy,noun,liturgies/liturgy
livability,noun,livability
livable,adj,,
live,adj,,
live,verb,lived,,living,lives
live-stock,noun,live-stock
liveability,noun,liveability
liveable,adj,,
livelihood,noun,livelihoods
liveliness,noun,liveliness
lively,adj,livelier,liveliest
liven,verb,livened,,livening,livens
liver,noun,livers/liver
liverwurst,noun,liverwurst
livestock,noun,livestock
livid,adj,,
living,adj,,
living,noun,livings/living
lizard,noun,lizards
llama,noun,llamas
load,noun,loads
load,verb,loaded,,loading,loads
loadable,adj,,
loader,noun,loaders
loading,noun,loadings/loading
loadstar,noun,loadstars
loadstone,noun,loadstone
loaf,noun,loaves/loaf
loaf,verb,loafed,,loafing,loafs
loam,noun,loam/loams
loamy,adj,loamier,loamiest
loan,noun,loans
loan,verb,loaned,,loaning,loans
loaner,noun,loaners
loath,adj,,
loathe,verb,loathed,,loathing,loathes
loathsome,adj,,
loathsomeness,noun,loathsomeness
lob,noun,lobs
lob,verb,lobbed,,lobbing,lobs
lobby,noun,lobbies
lobby,verb,lobbied,,lobbying,lobbies
lobbying,noun,lobbying/lobbyings
lobbyist,noun,lobbyists
lobe,noun,lobes
lobed,adj,,
lobotomy,noun,lobotomies/lobotomy
lobster,noun,lobsters/lobster
local,adj,,
local,noun,locals
locale,noun,locales
localisation,noun,localisation/localisations
localise,verb,localised,,localising,localises
locality,noun,localities/locality
localization,noun,localization/localizations
localize,verb,localized,,localizing,localizes
locally,adv,,
locate,verb,located,,locating,locates
location,noun,locations/location
lock,noun,locks/lock
lock,verb,locked,,locking,locks
lock-out,noun,lock-outs
lockable,adj,,
locker,noun,lockers
lockjaw,noun,lockjaw
lockout,noun,lockouts
locksmith,noun,locksmiths
loco,adj,,
loco,noun,locos/locoes
locomotion,noun,locomotion/locomotions
locomotive,adj,,
locomotive,noun,locomotives
locoweed,noun,locoweed/locoweeds
locus,noun,loca/loci/locuses
locust,noun,locusts/locust
locution,noun,locutions/locution
lode,noun,lodes
lodestar,noun,lodestars
lodestone,noun,lodestone
lodge,noun,lodges
lodge,verb,lodged,,lodging,lodges
lodger,noun,lodgers
lodging,noun,lodgings/lodging
lodgings,noun,lodgings
loft,noun,lofts
loft,verb,lofted,,lofting,lofts
loftiness,noun,loftiness
lofty,adj,loftier,loftiest
log,verb,logged,,logging,logs
log-in,noun,log-in/log-ins
log-in,verb,logged-in,logged-in,logging-in,logs-in
log-rolling,noun,log-rolling
loganberry,noun,loganberries
logarithm,noun,logarithms
logarithmic,adj,,
logbook,noun,logbooks
loge,noun,loges
logger,noun,loggers
loggerhead,noun,loggerheads
loggerheads,noun,loggerheads
logic,noun,logics/logic
logical,adj,,
logically,adv,,
logician,noun,logicians
login,noun,logins/login
login,verb,logged-in,logged-in,logging-in,logs-in
logistic,adj,,
logistical,adj,,
logistically,adv,,
logistics,noun,logistics
logo,noun,logos
logrolling,noun,logrolling
loin,noun,loins/loin
loiter,verb,loitered,,loitering,loiters
loll,verb,lolled,,lolling,lolls
lollipop,noun,lollipops
lollypop,noun,lollypops
lon,noun,lon
lone,adj,,
loneliness,noun,loneliness
lonely,adj,lonelier,loneliest
loner,noun,loners
lonesome,adj,,
long,adj,longer,longest
long,adv,longer,longest
long,noun,long
long,verb,longed,,longing,longs
long-time,adj,,
longevity,noun,longevities/longevity
longhair,noun,longhairs
longhand,noun,longhand
longhorn,adj,,
longhorn,noun,longhorns
longing,noun,longings/longing
longingly,adv,,
longish,adj,,
longitude,noun,longitudes/longitude
longitudinal,adj,,
longitudinal,noun,longitudinals
longitudinally,adv,,
longshoreman,noun,longshoremen
longtime,adj,,
look,noun,looks
look,verb,looked,,looking,looks
look-alike,adj,,
look-alike,noun,look-alikes
look-up,noun,look-up/look-ups
lookalike,adj,,
lookalike,noun,lookalikes
lookout,noun,lookouts
lookup,noun,lookups/lookup
loom,noun,looms
loom,verb,loomed,,looming,looms
loon,noun,loons
loop,noun,loops
loop,verb,looped,,looping,loops
loop-hole,noun,loop-holes
loophole,noun,loopholes
loopy,adj,loopier,loopiest
loose,adj,looser,loosest
loose,adv,,
loose,verb,loosed,,loosing,looses
loosely,adv,,
loosen,verb,loosened,,loosening,loosens
looseness,noun,looseness
loosening,noun,loosening/loosenings
loot,noun,loot
loot,verb,looted,,looting,loots
lop,verb,lopped,,lopping,lops
lope,noun,lopes
lope,verb,loped,,loping,lopes
lopsided,adj,,
lopsidedly,adv,,
lopsidedness,noun,lopsidedness
loquacious,adj,,
loquacity,noun,loquacity
lord,noun,lords
lord,verb,lorded,,lording,lords
lordship,noun,lordships/lordship
lore,noun,lore
lorgnette,noun,lorgnettes
lorn,adj,,
lorry,noun,lorries
lose,verb,lost,lost,losing,loses
loser,noun,losers
loss,noun,losses/loss
lot,noun,lots/lot
loth,adj,,
lotion,noun,lotions/lotion
lottery,noun,lotteries
loud,adj,louder,loudest
loud,adv,louder,loudest
loud-speaker,noun,loud-speakers
loudly,adv,,
loudness,noun,loudness/loudnesses
loudspeaker,noun,loudspeakers
lounge,verb,lounged,,lounging,lounges
louse,noun,lice/louses
lousiness,noun,lousiness
lousy,adj,lousier,lousiest
lout,noun,louts
lout,verb,louted,,louting,louts
loutish,adj,,
louver,noun,louvers
louvered,adj,,
louvre,noun,louvres
louvred,adj,,
lovable,adj,,
love,noun,loves/love
love,verb,loved,,loving,loves
love-making,noun,love-making
loveable,adj,,
lovebird,noun,lovebirds
loveless,adj,,
loveliness,noun,loveliness
lovelorn,adj,,
lovely,adj,lovelier,loveliest
lovely,noun,lovelies
lovemaking,noun,lovemaking
lover,noun,lovers
lovesick,adj,,
loving,adj,,
lovingly,adv,,
low,adj,lower,lowest
low,adv,lower,lowest
low,noun,lows/low
low,verb,lowed,,lowing,lows
low-down,noun,low-downs
lowdown,noun,lowdowns
lower,verb,lowered,,lowering,lowers
lower-case,adj,,
lowercase,adj,,
lowercase,noun,lowercase
lowish,adj,,
lowland,adj,,
lowland,noun,lowlands/lowland
lowliness,noun,lowliness
lowly,adj,lowlier,lowliest
lowness,noun,lowness
lox,noun,lox
loyal,adj,loyaller,loyallest
loyalist,noun,loyalists
loyally,adv,,
loyalty,noun,loyalties/loyalty
lozenge,noun,lozenges
lubber,noun,lubbers
lube,noun,lubes/lube
lubricant,adj,,
lubricant,noun,lubricants/lubricant
lubricate,verb,lubricated,,lubricating,lubricates
lubrication,noun,lubrications/lubrication
lubricator,noun,lubricators
lucid,adj,,
lucidity,noun,lucidity
lucidly,adv,,
luck,noun,luck
luck,verb,lucked,,lucking,lucks
luckily,adv,,
luckiness,noun,luckiness
luckless,adj,,
lucky,adj,luckier,luckiest
lucrative,adj,,
luddite,adj,,
luddite,noun,luddites
ludicrous,adj,,
lug,verb,lugged,,lugging,lugs
luggage,noun,luggage
lugubrious,adj,,
lugubriousness,noun,lugubriousness
luke-warm,adj,,
lukewarm,adj,,
lull,noun,
lull,verb,lulled,,lulling,lulls
lullaby,noun,lullabies
lumbago,noun,lumbago
lumbar,adj,,
lumbar,noun,lumbars
lumber,noun,lumber
lumber,verb,lumbered,,lumbering,lumbers
lumberjack,noun,lumberjacks
lumberman,noun,lumbermen
luminary,adj,,
luminary,noun,luminaries
luminescence,noun,luminescence
luminescent,adj,,
luminosity,noun,luminosities/luminosity
luminous,adj,,
lump,adj,,
lump,noun,lumps
lump,verb,lumped,,lumping,lumps
lumpiness,noun,lumpiness
lumpish,adj,,
lumpy,adj,lumpier,lumpiest
lunacy,noun,lunacies/lunacy
lunar,adj,,
lunatic,adj,,
lunatic,noun,lunatics
lunch,noun,lunches/lunch
lunch,verb,lunched,,lunching,lunches
lunch-time,noun,lunch-time/lunch-times
luncheon,noun,luncheons/luncheon
lunchroom,noun,lunchrooms
lunchtime,noun,lunchtime/lunchtimes
lung,noun,lungs
lunge,noun,lunges/lunge
lunge,verb,lunged,,lunging,lunges
lupin,noun,lupins/lupin
lupine,adj,,
lupine,noun,lupines
lupus,noun,lupus
lurch,noun,lurches
lurch,verb,lurched,,lurching,lurches
lure,noun,lures
lure,verb,lured,,luring,lures
lurid,adj,,
luridness,noun,luridness
lurk,verb,lurked,,lurking,lurks
luscious,adj,,
lusciousness,noun,lusciousness
lush,adj,lusher,lushest
lush,noun,lushes
lust,noun,lust
lust,verb,lusted,,lusting,lusts
luster,noun,luster
lustful,adj,,
lustre,noun,lustre
lustrous,adj,,
lute,noun,lutes/lute
lute,verb,luted,,luting,lutes
luxuriance,noun,luxuriance
luxuriant,adj,,
luxuriantly,adv,,
luxuriate,verb,luxuriated,,luxuriating,luxuriates
luxurious,adj,,
luxuriously,adv,,
luxury,noun,luxuries/luxury
lychee,noun,lychee/lychees
lye,noun,lyes/lye
lymph,noun,lymphs/lymph
lymphatic,adj,,
lymphatic,noun,lymphatics
lymphoma,noun,lymphomas/lymphoma/lymphomata
lynch,verb,lynched,,lynching,lynches
lynch-pin,noun,lynch-pins
lynchpin,noun,lynchpins
lynx,noun,lynxes/lynx
lyre,noun,lyres
lyric,adj,,
lyric,noun,lyrics
lyrical,adj,,
lyrically,adv,,
lyricist,noun,lyricists
macabre,adj,,
macadam,noun,macadam
macaroni,noun,macaroni
macaw,noun,macaws
mace,noun,maces/mace
macerate,noun,macerates
macerate,verb,macerated,,macerating,macerates
macerated,adj,,
maceration,noun,macerations/maceration
machete,noun,machetes/machete
machette,noun,machette/machettes
machiavellian,adj,,
machination,noun,machinations/machination
machine,noun,machines
machine,verb,machined,,machining,machines
machinery,noun,machineries/machinery
machinist,noun,machinists
macho,adj,,
macho,noun,machos
macintosh,noun,macintoshes/macintosh
mackerel,noun,mackerel/mackerels
mackintosh,noun,mackintoshes/mackintosh
macro,adj,,
macro,noun,macros
macrobiotic,adj,,
macrobiotics,noun,macrobiotics
macrocosm,noun,macrocosms
macroscopic,adj,,
mad,adj,madder,maddest
mad-house,noun,mad-houses
madam,noun,madams
madden,verb,maddened,,maddening,maddens
maddening,adj,,
maddeningly,adv,,
madder,noun,madder/madders
madeira,adj,,
madeira,noun,madeira/madeiras
madhouse,noun,madhouses
madly,adv,,
madman,noun,madmen
